dt,dt_iso,timezone,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_id,weather_main,weather_description,weather_icon,month
1573329600,2019-11-09 20:00:00,0,53.345035,-6.267261,4.5,9999.0,3.32,2.16,4.36,4.98,1007,92,2.68,351,75,500,0,1,0,11
1573333200,2019-11-09 21:00:00,0,53.345035,-6.267261,4.69,9999.0,3.96,3.82,4.27,5.54,1008,95,1.34,308,75,500,0,1,0,11
1573336800,2019-11-09 22:00:00,0,53.345035,-6.267261,4.63,9999.0,3.9,0.83,3.71,5.18,1009,95,5.1,330,75,500,0,1,0,11
1573340400,2019-11-09 23:00:00,0,53.345035,-6.267261,4.5,6000.0,3.77,4.5,4.27,4.62,1010,95,0.89,300,75,501,0,0,0,11
1573344000,2019-11-10 00:00:00,0,53.345035,-6.267261,4.69,6000.0,4.4,4.69,4.27,5.54,1011,98,0.45,259,75,500,0,1,0,11
1573347600,2019-11-10 01:00:00,0,53.345035,-6.267261,4.5,8000.0,3.77,4.5,3.71,4.62,1012,95,0.89,308,75,501,0,0,0,11
1573351200,2019-11-10 02:00:00,0,53.345035,-6.267261,4.5,8000.0,4.21,1.83,4.36,4.98,1013,98,3.1,360,75,501,0,0,0,11
1573354800,2019-11-10 03:00:00,0,53.345035,-6.267261,4.5,9999.0,3.47,1.83,4.36,4.98,1013,93,3.1,330,75,500,0,1,0,11
1573358400,2019-11-10 04:00:00,0,53.345035,-6.267261,3.57,9999.0,3.28,-1.21,2.6,4.43,1014,98,6.7,40,75,500,0,1,0,11
1573362000,2019-11-10 05:00:00,0,53.345035,-6.267261,3.69,9999.0,2.82,0.5,1.49,4.43,1015,94,3.6,350,75,500,0,1,0,11
1573365600,2019-11-10 06:00:00,0,53.345035,-6.267261,2.73,9999.0,1.86,-0.67,1.49,4.21,1015,94,3.6,320,75,803,1,2,1,11
1573369200,2019-11-10 07:00:00,0,53.345035,-6.267261,1.38,9999.0,1.1,1.38,0.38,2.96,1016,98,0.45,260,75,803,1,2,1,11
1573372800,2019-11-10 08:00:00,0,53.345035,-6.267261,1.83,9999.0,1.55,-1.76,-0.18,3.87,1016,98,3.6,340,75,803,1,2,6,11
1573376400,2019-11-10 09:00:00,0,53.345035,-6.267261,3.24,9999.0,2.52,1.21,0.38,4.43,1016,95,2.1,330,75,803,1,2,6,11
1573380000,2019-11-10 10:00:00,0,53.345035,-6.267261,4.64,9999.0,3.76,3.54,2.6,5.41,1016,94,1.5,0,75,803,1,2,6,11
1573383600,2019-11-10 11:00:00,0,53.345035,-6.267261,6.18,9999.0,4.18,6.18,4.82,7.41,1016,87,0.5,360,75,803,1,2,6,11
1573387200,2019-11-10 12:00:00,0,53.345035,-6.267261,6.37,9999.0,3.53,5.51,5.32,6.85,1015,82,1.5,0,75,803,1,2,6,11
1573390800,2019-11-10 13:00:00,0,53.345035,-6.267261,7.08,9999.0,3.69,5.7,5.38,8.32,1015,79,2.1,170,75,803,1,2,6,11
1573394400,2019-11-10 14:00:00,0,53.345035,-6.267261,7.36,9999.0,3.6,7.36,6.99,7.76,1013,77,0.45,113,75,803,1,2,6,11
1573398000,2019-11-10 15:00:00,0,53.345035,-6.267261,6.99,9999.0,2.87,6.99,6.53,7.41,1012,75,0.89,113,75,803,1,2,6,11
1573401600,2019-11-10 16:00:00,0,53.345035,-6.267261,6.46,9999.0,3.26,6.46,5.88,6.85,1010,80,0.89,122,75,803,1,2,6,11
1573405200,2019-11-10 17:00:00,0,53.345035,-6.267261,6.46,9999.0,2.91,6.46,5.88,6.85,1009,78,0.45,115,75,803,1,2,1,11
1573408800,2019-11-10 18:00:00,0,53.345035,-6.267261,6.37,9999.0,2.27,3.77,5.38,7.21,1010,75,3.6,190,75,500,0,1,0,11
1573412400,2019-11-10 19:00:00,0,53.345035,-6.267261,5.61,9999.0,3.46,5.61,5.36,6.09,1009,86,0.89,131,75,501,0,0,0,11
1573416000,2019-11-10 20:00:00,0,53.345035,-6.267261,4.5,9999.0,3.32,4.5,4.36,5.38,1006,92,0.45,151,75,501,0,0,0,11
1573419600,2019-11-10 21:00:00,0,53.345035,-6.267261,5.04,9999.0,4.16,3.18,4.36,6.09,1003,94,2.24,94,75,501,0,0,0,11
1573423200,2019-11-10 22:00:00,0,53.345035,-6.267261,6.95,9999.0,5.1,4.76,6.49,7.41,1001,88,3.13,238,75,500,0,1,0,11
1573426800,2019-11-10 23:00:00,0,53.345035,-6.267261,6.55,9999.0,5.19,4.95,6.36,6.85,1001,91,2.24,184,75,501,0,0,0,11
1573430400,2019-11-11 00:00:00,0,53.345035,-6.267261,6.59,9999.0,4.42,5.97,5.94,7.21,1001,86,1.34,252,20,500,0,1,0,11
1573434000,2019-11-11 01:00:00,0,53.345035,-6.267261,6.11,9999.0,3.44,5.42,5.38,6.65,1001,83,1.34,257,75,803,1,2,1,11
1573437600,2019-11-11 02:00:00,0,53.345035,-6.267261,5.49,9999.0,3.17,2.71,5.32,5.74,1001,85,3.58,263,20,801,1,4,3,11
1573441200,2019-11-11 03:00:00,0,53.345035,-6.267261,5.14,9999.0,2.83,2.92,4.53,6.09,1001,85,2.68,232,20,801,1,4,3,11
1573444800,2019-11-11 04:00:00,0,53.345035,-6.267261,4.56,9999.0,2.26,1.88,4.21,5.18,1001,85,3.13,271,20,801,1,4,3,11
1573448400,2019-11-11 05:00:00,0,53.345035,-6.267261,4.45,9999.0,2.15,2.49,4.21,4.82,1001,85,2.24,272,20,801,1,4,3,11
1573452000,2019-11-11 06:00:00,0,53.345035,-6.267261,4.61,9999.0,2.31,1.94,4.21,5.54,1002,85,3.13,223,20,801,1,4,3,11
1573455600,2019-11-11 07:00:00,0,53.345035,-6.267261,4.45,9999.0,1.82,1.75,4.21,4.82,1002,83,3.13,207,20,801,1,4,3,11
1573459200,2019-11-11 08:00:00,0,53.345035,-6.267261,4.45,9999.0,2.15,3.54,4.21,4.82,1002,85,1.34,254,20,520,0,5,9,11
1573462800,2019-11-11 09:00:00,0,53.345035,-6.267261,4.68,9999.0,2.38,2.76,4.21,5.74,1002,85,2.24,193,20,801,1,4,4,11
1573466400,2019-11-11 10:00:00,0,53.345035,-6.267261,5.6,9999.0,2.77,3.84,5.32,6.49,1002,82,2.24,25,75,803,1,2,6,11
1573470000,2019-11-11 11:00:00,0,53.345035,-6.267261,6.48,9999.0,2.75,5.3,5.88,7.21,1002,77,1.79,303,40,802,1,3,5,11
1573473600,2019-11-11 12:00:00,0,53.345035,-6.267261,7.49,9999.0,3.35,5.14,7.36,8.32,1003,75,3.58,282,20,801,1,4,4,11
1573477200,2019-11-11 13:00:00,0,53.345035,-6.267261,7.52,9999.0,3.19,5.75,6.99,8.32,1002,74,2.68,271,40,802,1,3,5,11
1573480800,2019-11-11 14:00:00,0,53.345035,-6.267261,7.52,9999.0,2.61,5.75,6.99,8.32,1001,71,2.68,164,20,801,1,4,4,11
1573484400,2019-11-11 15:00:00,0,53.345035,-6.267261,7.5,9999.0,3.17,6.07,6.99,7.96,1001,74,2.24,269,75,520,0,5,9,11
1573488000,2019-11-11 16:00:00,0,53.345035,-6.267261,6.44,9999.0,2.71,5.26,5.88,6.85,1001,77,1.79,221,40,802,1,3,5,11
1573491600,2019-11-11 17:00:00,0,53.345035,-6.267261,5.71,9999.0,2.18,3.97,5.36,6.29,1001,78,2.24,121,40,802,1,3,2,11
1573495200,2019-11-11 18:00:00,0,53.345035,-6.267261,5.14,9999.0,1.98,3.76,4.53,6.09,1001,80,1.79,250,40,802,1,3,2,11
1573498800,2019-11-11 19:00:00,0,53.345035,-6.267261,4.61,9999.0,2.31,3.14,4.21,5.54,1001,85,1.79,329,40,802,1,3,2,11
1573502400,2019-11-11 20:00:00,0,53.345035,-6.267261,4.23,9999.0,2.1,1.83,3.53,5.54,1001,86,2.68,300,40,802,1,3,2,11
1573506000,2019-11-11 21:00:00,0,53.345035,-6.267261,3.73,9999.0,2.4,2.13,3.1,5.54,1001,91,1.79,282,40,802,1,3,2,11
1573509600,2019-11-11 22:00:00,0,53.345035,-6.267261,3.48,9999.0,1.2,2.45,3.1,4.27,1001,85,1.34,260,20,801,1,4,3,11
1573513200,2019-11-11 23:00:00,0,53.345035,-6.267261,3.41,9999.0,1.13,1.76,3.1,4.27,1001,85,1.79,246,20,801,1,4,3,11
1573516800,2019-11-12 00:00:00,0,53.345035,-6.267261,3.12,9999.0,1.17,0.92,2.53,3.71,1001,87,2.24,113,40,802,1,3,2,11
1573520400,2019-11-12 01:00:00,0,53.345035,-6.267261,3.21,9999.0,1.26,1.03,2.53,4.98,1001,87,2.24,229,20,801,1,4,3,11
1573524000,2019-11-12 02:00:00,0,53.345035,-6.267261,2.89,9999.0,1.1,0.65,2.36,4.98,1001,88,2.24,222,20,801,1,4,3,11
1573527600,2019-11-12 03:00:00,0,53.345035,-6.267261,3.53,9999.0,0.92,1.41,3.36,4.43,1001,83,2.24,15,20,801,1,4,3,11
1573531200,2019-11-12 04:00:00,0,53.345035,-6.267261,3.41,9999.0,0.46,-0.11,3.1,4.27,1000,81,4.02,334,20,801,1,4,3,11
1573534800,2019-11-12 05:00:00,0,53.345035,-6.267261,3.41,9999.0,1.13,0.86,3.1,3.71,999,85,2.68,234,40,802,1,3,2,11
1573538400,2019-11-12 06:00:00,0,53.345035,-6.267261,3.52,9999.0,0.57,0.31,3.1,4.27,1000,81,3.58,214,75,803,1,2,1,11
1573542000,2019-11-12 07:00:00,0,53.345035,-6.267261,4.1,9999.0,1.14,0.74,3.53,4.98,999,81,4.02,268,75,803,1,2,1,11
1573545600,2019-11-12 08:00:00,0,53.345035,-6.267261,4.05,9999.0,1.09,1.27,3.53,4.41,1000,81,3.13,273,75,500,0,1,10,11
1573549200,2019-11-12 09:00:00,0,53.345035,-6.267261,5.14,9999.0,2.15,4.33,4.53,6.09,999,81,1.34,249,75,500,0,1,10,11
1573552800,2019-11-12 10:00:00,0,53.345035,-6.267261,5.58,9999.0,2.93,3.81,5.36,5.88,1000,83,2.24,332,75,500,0,1,10,11
1573556400,2019-11-12 11:00:00,0,53.345035,-6.267261,7.3,9999.0,4.08,4.45,6.85,7.56,1001,80,4.47,276,75,803,1,2,6,11
1573560000,2019-11-12 12:00:00,0,53.345035,-6.267261,7.94,9999.0,4.16,6.25,7.21,8.41,1001,77,2.68,293,75,803,1,2,6,11
1573563600,2019-11-12 13:00:00,0,53.345035,-6.267261,8.3,9999.0,4.14,6.39,7.96,8.56,1001,75,3.13,251,75,803,1,2,6,11
1573567200,2019-11-12 14:00:00,0,53.345035,-6.267261,8.41,9999.0,4.24,6.52,8.1,8.71,1001,75,3.13,304,75,803,1,2,6,11
1573570800,2019-11-12 15:00:00,0,53.345035,-6.267261,8.4,9999.0,3.85,7.13,8.1,8.71,1001,73,2.24,283,75,803,1,2,6,11
1573574400,2019-11-12 16:00:00,0,53.345035,-6.267261,7.5,9999.0,3.73,6.48,6.99,7.96,1002,77,1.79,280,20,801,1,4,4,11
1573578000,2019-11-12 17:00:00,0,53.345035,-6.267261,6.86,9999.0,3.3,5.74,5.88,7.56,1003,78,1.79,249,40,802,1,3,2,11
1573581600,2019-11-12 18:00:00,0,53.345035,-6.267261,6.48,9999.0,3.28,5.84,5.38,7.21,1002,80,1.34,257,75,803,1,2,1,11
1573585200,2019-11-12 19:00:00,0,53.345035,-6.267261,5.2,9999.0,2.89,4.39,4.53,5.74,1003,85,1.34,259,20,801,1,4,3,11
1573588800,2019-11-12 20:00:00,0,53.345035,-6.267261,4.37,9999.0,2.4,3.45,3.53,6.09,1004,87,1.34,286,20,801,1,4,3,11
1573592400,2019-11-12 21:00:00,0,53.345035,-6.267261,4.14,9999.0,2.49,2.6,3.1,6.09,1005,89,1.79,22,20,801,1,4,3,11
1573596000,2019-11-12 22:00:00,0,53.345035,-6.267261,3.63,9999.0,2.3,2.62,3.1,4.62,1005,91,1.34,271,75,803,1,2,1,11
1573599600,2019-11-12 23:00:00,0,53.345035,-6.267261,3.52,9999.0,1.4,2.49,3.1,4.07,1004,86,1.34,201,40,802,1,3,2,11
1573603200,2019-11-13 00:00:00,0,53.345035,-6.267261,3.1,9999.0,1.47,3.1,1.99,4.98,1004,89,0.89,172,20,801,1,4,3,11
1573606800,2019-11-13 01:00:00,0,53.345035,-6.267261,2.71,9999.0,1.39,1.58,1.99,4.07,1003,91,1.34,269,20,801,1,4,3,11
1573610400,2019-11-13 02:00:00,0,53.345035,-6.267261,3.11,9999.0,1.16,3.11,1.99,3.56,1002,87,0.45,226,75,803,1,2,1,11
1573614000,2019-11-13 03:00:00,0,53.345035,-6.267261,3.55,9999.0,1.27,3.55,3.1,4.98,1003,85,0.45,212,75,803,1,2,1,11
1573617600,2019-11-13 04:00:00,0,53.345035,-6.267261,3.06,9999.0,1.27,3.06,2.36,3.56,1002,88,0.89,205,75,803,1,2,1,11
1573621200,2019-11-13 05:00:00,0,53.345035,-6.267261,3.61,9999.0,1.33,3.61,3.16,4.07,1001,85,0.45,101,75,803,1,2,1,11
1573624800,2019-11-13 06:00:00,0,53.345035,-6.267261,3.74,9999.0,1.78,1.79,3.16,4.62,1000,87,2.1,240,75,803,1,2,1,11
1573628400,2019-11-13 07:00:00,0,53.345035,-6.267261,4.63,9999.0,2.33,4.63,4.27,5.18,999,85,0.45,198,75,803,1,2,1,11
1573632000,2019-11-13 08:00:00,0,53.345035,-6.267261,4.86,9999.0,2.55,4.86,4.21,5.56,998,85,0.45,157,75,500,0,1,10,11
1573635600,2019-11-13 09:00:00,0,53.345035,-6.267261,4.99,9999.0,3.01,2.42,3.71,5.74,997,87,3.1,200,75,500,0,1,10,11
1573639200,2019-11-13 10:00:00,0,53.345035,-6.267261,5.5,9999.0,3.18,5.5,5.32,5.74,996,85,0.89,122,75,500,0,1,10,11
1573642800,2019-11-13 11:00:00,0,53.345035,-6.267261,6.23,9999.0,3.22,3.6,5.32,6.65,994,81,3.6,140,75,500,0,1,10,11
1573646400,2019-11-13 12:00:00,0,53.345035,-6.267261,6.79,9999.0,2.86,6.19,5.94,7.56,992,76,1.34,108,75,500,0,1,10,11
1573650000,2019-11-13 13:00:00,0,53.345035,-6.267261,6.75,9999.0,3.72,6.75,5.38,7.56,991,81,0.45,322,75,500,0,1,10,11
1573653600,2019-11-13 14:00:00,0,53.345035,-6.267261,6.82,9999.0,3.97,3.79,5.88,7.41,990,82,4.6,130,75,500,0,1,10,11
1573657200,2019-11-13 15:00:00,0,53.345035,-6.267261,6.4,8000.0,4.4,6.4,6.29,6.65,987,87,0.89,91,75,501,0,0,10,11
1573660800,2019-11-13 16:00:00,0,53.345035,-6.267261,5.96,6000.0,5.07,5.96,5.53,6.41,986,94,0.89,139,75,502,0,14,10,11
1573664400,2019-11-13 17:00:00,0,53.345035,-6.267261,6.55,8000.0,5.03,4.28,5.53,7.41,985,90,3.13,98,75,502,0,14,0,11
1573668000,2019-11-13 18:00:00,0,53.345035,-6.267261,6.4,9000.0,4.4,4.42,6.09,6.56,985,87,2.68,77,75,501,0,0,0,11
1573671600,2019-11-13 19:00:00,0,53.345035,-6.267261,5.96,6000.0,4.76,5.25,4.98,6.41,986,92,1.34,110,75,501,0,0,0,11
1573675200,2019-11-13 20:00:00,0,53.345035,-6.267261,5.58,9000.0,4.23,4.82,5.18,6.41,987,91,1.34,103,75,500,0,1,0,11
1573678800,2019-11-13 21:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,1.75,5.53,6.41,988,93,8.8,110,75,500,0,1,0,11
1573682400,2019-11-13 22:00:00,0,53.345035,-6.267261,7.39,9999.0,5.37,2.93,4.53,7.41,989,87,9.3,80,75,500,0,1,0,11
1573686000,2019-11-13 23:00:00,0,53.345035,-6.267261,7.39,9999.0,5.37,2.57,6.53,7.41,990,87,10.8,80,75,310,3,9,7,11
1573686000,2019-11-13 23:00:00,0,53.345035,-6.267261,7.39,9999.0,5.37,2.57,6.53,7.41,990,87,10.8,80,75,500,0,1,0,11
1573689600,2019-11-14 00:00:00,0,53.345035,-6.267261,7.39,9999.0,4.35,2.68,7.36,7.56,992,81,10.3,60,75,500,0,1,0,11
1573693200,2019-11-14 01:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,1.12,6.36,7.56,993,75,11.3,50,75,803,1,2,1,11
1573696800,2019-11-14 02:00:00,0,53.345035,-6.267261,7.39,9999.0,3.26,3.06,7.36,7.56,995,75,8.8,40,75,803,1,2,1,11
1573700400,2019-11-14 03:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,1.75,6.36,7.56,996,81,8.8,30,75,803,1,2,1,11
1573704000,2019-11-14 04:00:00,0,53.345035,-6.267261,7.39,9999.0,3.26,3.37,6.53,7.41,998,75,7.7,30,75,500,0,1,0,11
1573707600,2019-11-14 05:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,1.61,5.53,6.41,999,86,9.3,10,75,500,0,1,0,11
1573711200,2019-11-14 06:00:00,0,53.345035,-6.267261,5.39,9999.0,2.22,0.62,4.53,5.41,1000,80,8.2,350,75,500,0,1,0,11
1573714800,2019-11-14 07:00:00,0,53.345035,-6.267261,4.39,9999.0,2.26,-0.68,4.36,4.56,1002,86,8.2,350,75,500,0,1,0,11
1573718400,2019-11-14 08:00:00,0,53.345035,-6.267261,4.39,8000.0,2.9,-0.34,4.36,4.56,1003,90,7.2,350,75,310,3,9,9,11
1573718400,2019-11-14 08:00:00,0,53.345035,-6.267261,4.39,8000.0,2.9,-0.34,4.36,4.56,1003,90,7.2,350,75,500,0,1,10,11
1573722000,2019-11-14 09:00:00,0,53.345035,-6.267261,4.5,9999.0,2.37,3.6,4.36,4.98,1004,86,1.34,3,75,520,0,5,9,11
1573725600,2019-11-14 10:00:00,0,53.345035,-6.267261,5.04,9999.0,2.05,4.21,4.27,5.41,1005,81,1.34,10,40,500,0,1,10,11
1573729200,2019-11-14 11:00:00,0,53.345035,-6.267261,5.53,9999.0,2.36,3.38,5.36,5.74,1006,80,2.68,324,40,500,0,1,10,11
1573732800,2019-11-14 12:00:00,0,53.345035,-6.267261,5.94,9999.0,1.85,4.68,5.53,6.41,1006,75,1.79,20,40,802,1,3,5,11
1573736400,2019-11-14 13:00:00,0,53.345035,-6.267261,6.33,9999.0,1.66,4.34,5.88,6.56,1006,72,2.68,357,40,802,1,3,5,11
1573740000,2019-11-14 14:00:00,0,53.345035,-6.267261,6.43,9999.0,1.16,6.43,6.29,6.65,1008,69,0.89,49,40,802,1,3,5,11
1573743600,2019-11-14 15:00:00,0,53.345035,-6.267261,6.32,9999.0,0.65,6.32,5.88,6.56,1009,67,0.45,13,40,802,1,3,5,11
1573747200,2019-11-14 16:00:00,0,53.345035,-6.267261,5.85,9999.0,-0.19,5.13,4.82,6.56,1008,65,1.34,314,40,802,1,3,5,11
1573750800,2019-11-14 17:00:00,0,53.345035,-6.267261,4.86,9999.0,-0.48,4.01,4.21,5.56,1009,68,1.34,16,40,802,1,3,2,11
1573754400,2019-11-14 18:00:00,0,53.345035,-6.267261,4.15,9999.0,-0.56,3.21,3.16,4.98,1011,71,1.34,261,20,801,1,4,3,11
1573758000,2019-11-14 19:00:00,0,53.345035,-6.267261,3.97,9999.0,0.31,3.0,3.1,4.98,1012,77,1.34,328,20,801,1,4,3,11
1573761600,2019-11-14 20:00:00,0,53.345035,-6.267261,3.52,9999.0,0.23,2.49,3.1,4.07,1012,79,1.34,321,40,802,1,3,2,11
1573765200,2019-11-14 21:00:00,0,53.345035,-6.267261,3.23,9999.0,-0.05,3.23,1.99,3.56,1012,79,0.89,314,40,802,1,3,2,11
1573768800,2019-11-14 22:00:00,0,53.345035,-6.267261,3.53,9999.0,-0.58,1.9,2.6,4.43,1013,74,1.79,292,20,801,1,4,3,11
1573772400,2019-11-14 23:00:00,0,53.345035,-6.267261,3.06,9999.0,-0.66,1.97,2.05,3.56,1013,76,1.34,310,20,801,1,4,3,11
1573776000,2019-11-15 00:00:00,0,53.345035,-6.267261,2.59,9999.0,-0.15,2.59,1.99,3.51,1013,82,0.89,335,20,801,1,4,3,11
1573779600,2019-11-15 01:00:00,0,53.345035,-6.267261,2.94,9999.0,0.01,1.84,1.99,3.87,1013,81,1.34,297,20,801,1,4,3,11
1573783200,2019-11-15 02:00:00,0,53.345035,-6.267261,2.97,9999.0,0.2,1.25,1.99,4.43,1014,82,1.79,281,20,801,1,4,3,11
1573786800,2019-11-15 03:00:00,0,53.345035,-6.267261,2.85,9999.0,0.09,2.85,1.99,4.43,1014,82,0.89,336,40,802,1,3,2,11
1573790400,2019-11-15 04:00:00,0,53.345035,-6.267261,2.59,9999.0,-0.15,2.59,1.99,3.51,1012,82,0.45,309,75,803,1,2,1,11
1573794000,2019-11-15 05:00:00,0,53.345035,-6.267261,2.66,9999.0,-0.09,1.52,0.94,3.87,1012,82,1.34,314,75,803,1,2,1,11
1573797600,2019-11-15 06:00:00,0,53.345035,-6.267261,2.66,9999.0,0.23,1.52,1.49,3.87,1012,84,1.34,326,40,802,1,3,2,11
1573801200,2019-11-15 07:00:00,0,53.345035,-6.267261,2.96,9999.0,0.19,2.96,1.49,4.43,1012,82,0.89,314,75,803,1,2,1,11
1573804800,2019-11-15 08:00:00,0,53.345035,-6.267261,3.55,9999.0,0.43,1.92,3.1,4.43,1013,80,1.79,302,75,803,1,2,6,11
1573808400,2019-11-15 09:00:00,0,53.345035,-6.267261,4.14,9999.0,1.0,3.19,3.1,5.54,1013,80,1.34,297,40,802,1,3,5,11
1573812000,2019-11-15 10:00:00,0,53.345035,-6.267261,4.97,9999.0,1.64,3.56,3.71,6.09,1013,79,1.79,333,40,802,1,3,5,11
1573815600,2019-11-15 11:00:00,0,53.345035,-6.267261,6.15,9999.0,1.87,4.92,4.82,6.65,1013,74,1.79,280,40,802,1,3,5,11
1573819200,2019-11-15 12:00:00,0,53.345035,-6.267261,6.48,9999.0,2.38,4.51,5.88,7.21,1013,75,2.68,333,40,802,1,3,5,11
1573822800,2019-11-15 13:00:00,0,53.345035,-6.267261,7.39,9999.0,2.48,6.36,6.99,7.76,1012,71,1.79,355,75,803,1,2,6,11
1573826400,2019-11-15 14:00:00,0,53.345035,-6.267261,7.39,9999.0,2.87,6.36,6.99,7.76,1012,73,1.79,322,40,802,1,3,5,11
1573830000,2019-11-15 15:00:00,0,53.345035,-6.267261,7.36,9999.0,2.65,5.56,6.99,7.56,1012,72,2.68,346,75,803,1,2,6,11
1573833600,2019-11-15 16:00:00,0,53.345035,-6.267261,7.36,9999.0,3.04,6.32,6.65,7.56,1012,74,1.79,295,75,803,1,2,6,11
1573837200,2019-11-15 17:00:00,0,53.345035,-6.267261,6.46,9999.0,2.91,4.85,5.88,6.85,1012,78,2.24,319,75,803,1,2,1,11
1573840800,2019-11-15 18:00:00,0,53.345035,-6.267261,6.45,9999.0,2.53,6.45,5.88,6.85,1012,76,0.89,259,75,803,1,2,1,11
1573844400,2019-11-15 19:00:00,0,53.345035,-6.267261,6.12,9999.0,2.4,6.12,5.36,6.85,1011,77,0.89,275,75,803,1,2,1,11
1573848000,2019-11-15 20:00:00,0,53.345035,-6.267261,5.66,9999.0,2.31,5.66,4.82,6.65,1012,79,0.89,328,75,803,1,2,1,11
1573851600,2019-11-15 21:00:00,0,53.345035,-6.267261,5.19,9999.0,2.37,5.19,4.27,6.09,1012,82,0.89,359,75,803,1,2,1,11
1573855200,2019-11-15 22:00:00,0,53.345035,-6.267261,3.63,9999.0,1.35,3.63,3.1,4.62,1012,85,0.89,283,40,802,1,3,2,11
1573858800,2019-11-15 23:00:00,0,53.345035,-6.267261,2.49,9999.0,1.02,-1.29,1.53,3.51,1012,90,4.1,330,75,803,1,2,1,11
1573862400,2019-11-16 00:00:00,0,53.345035,-6.267261,1.91,9999.0,0.6,1.91,0.53,2.96,1012,91,0.45,138,75,803,1,2,1,11
1573866000,2019-11-16 01:00:00,0,53.345035,-6.267261,1.91,9999.0,0.9,1.91,0.53,2.96,1012,93,0.45,166,75,803,1,2,1,11
1573869600,2019-11-16 02:00:00,0,53.345035,-6.267261,2.02,9999.0,0.71,2.02,0.53,3.51,1010,91,0.45,245,75,803,1,2,1,11
1573873200,2019-11-16 03:00:00,0,53.345035,-6.267261,2.03,9999.0,1.02,2.03,0.53,3.51,1011,93,0.89,308,75,803,1,2,1,11
1573876800,2019-11-16 04:00:00,0,53.345035,-6.267261,1.67,9999.0,0.21,1.67,0.88,2.96,1010,90,0.45,231,75,803,1,2,1,11
1573880400,2019-11-16 05:00:00,0,53.345035,-6.267261,1.38,9999.0,0.37,1.38,0.53,2.96,1009,93,0.45,158,75,803,1,2,1,11
1573884000,2019-11-16 06:00:00,0,53.345035,-6.267261,1.96,9999.0,1.25,-1.6,0.88,2.96,1009,95,3.6,310,75,803,1,2,1,11
1573887600,2019-11-16 07:00:00,0,53.345035,-6.267261,1.78,9999.0,1.21,-1.82,0.88,3.51,1010,96,3.6,280,75,803,1,2,1,11
1573891200,2019-11-16 08:00:00,0,53.345035,-6.267261,1.56,9999.0,0.55,-1.27,0.53,2.96,1010,93,2.6,270,75,803,1,2,6,11
1573894800,2019-11-16 09:00:00,0,53.345035,-6.267261,1.67,9999.0,0.36,-1.14,0.88,2.96,1010,91,2.6,270,40,802,1,3,5,11
1573898400,2019-11-16 10:00:00,0,53.345035,-6.267261,2.53,9999.0,1.81,2.53,0.88,4.07,1010,95,0.45,224,40,802,1,3,5,11
1573902000,2019-11-16 11:00:00,0,53.345035,-6.267261,3.63,9999.0,2.3,2.62,3.1,4.62,1010,91,1.34,290,75,803,1,2,6,11
1573905600,2019-11-16 12:00:00,0,53.345035,-6.267261,4.22,9999.0,2.41,0.84,3.36,5.18,1009,88,4.1,270,75,803,1,2,6,11
1573909200,2019-11-16 13:00:00,0,53.345035,-6.267261,4.56,9999.0,3.06,4.56,4.21,5.18,1009,90,0.45,314,75,803,1,2,6,11
1573912800,2019-11-16 14:00:00,0,53.345035,-6.267261,4.56,9999.0,3.06,4.56,4.21,5.38,1009,90,0.45,250,75,803,1,2,6,11
1573916400,2019-11-16 15:00:00,0,53.345035,-6.267261,4.56,9999.0,3.06,4.56,4.21,5.18,1009,90,0.45,310,75,803,1,2,6,11
1573920000,2019-11-16 16:00:00,0,53.345035,-6.267261,4.15,9999.0,3.27,4.15,3.53,4.82,1009,94,0.45,237,75,803,1,2,6,11
1573923600,2019-11-16 17:00:00,0,53.345035,-6.267261,4.15,9999.0,2.81,4.15,3.53,4.62,1009,91,0.45,190,75,803,1,2,1,11
1573927200,2019-11-16 18:00:00,0,53.345035,-6.267261,3.74,9999.0,2.87,3.74,3.36,4.62,1009,94,0.45,249,75,803,1,2,1,11
1573930800,2019-11-16 19:00:00,0,53.345035,-6.267261,3.74,9999.0,2.87,3.74,3.36,4.62,1009,94,0.45,238,75,803,1,2,1,11
1573934400,2019-11-16 20:00:00,0,53.345035,-6.267261,3.74,9999.0,2.41,-0.29,3.16,4.62,1009,91,5.1,290,75,803,1,2,1,11
1573938000,2019-11-16 21:00:00,0,53.345035,-6.267261,3.63,9999.0,2.45,0.12,3.1,4.62,1009,92,4.1,310,90,804,1,8,1,11
1573941600,2019-11-16 22:00:00,0,53.345035,-6.267261,3.32,9999.0,2.45,3.32,2.05,4.98,1009,94,0.89,303,90,804,1,8,1,11
1573945200,2019-11-16 23:00:00,0,53.345035,-6.267261,3.24,9999.0,2.37,-0.04,2.53,4.07,1009,94,3.6,270,75,803,1,2,1,11
1573948800,2019-11-17 00:00:00,0,53.345035,-6.267261,3.32,9999.0,1.99,1.3,2.05,4.98,1010,91,2.1,260,75,803,1,2,1,11
1573952400,2019-11-17 01:00:00,0,53.345035,-6.267261,2.59,9999.0,1.27,2.59,1.99,3.51,1010,91,0.45,267,75,803,1,2,1,11
